,Unnamed: 0,OID_,AREA,NODE_ID,TYPE,Mar_2022_Mean,Apr_2022_Mean,May_2022_Mean,Jun_2022_Mean,Jul_2022_Mean,Aug_2022_Mean,Sep_2022_Mean,Mar_2022_Median,Apr_2022_Median,May_2022_Median,Jun_2022_Median,Jul_2022_Median,Aug_2022_Median,Sep_2022_Median,Mar_2022_sd,Apr_2022_sd,May_2022_sd,Jun_2022_sd,Jul_2022_sd,Aug_2022_sd,Sep_2022_sd,Jan_2022_Mean,Feb_2022_Mean,Jan_2022_Median,Feb_2022_Median,Jan_2022_sd,Feb_2022_sd,Jan_2021_Mean,Feb_2021_Mean,Mar_2021_Mean,Apr_2021_Mean,May_2021_Mean,Jun_2021_Mean,Jul_2020_Mean,Jul_2021_Mean,Aug_2020_Mean,Aug_2021_Mean,Sep_2020_Mean,Sep_2021_Mean,Oct_2020_Mean,Oct_2021_Mean,Nov_2020_Mean,Nov_2021_Mean,Dec_2020_Mean,Dec_2021_Mean,Jan_2021_Median,Feb_2021_Median,Mar_2021_Median,Apr_2021_Median,May_2021_Median,Jun_2021_Median,Jul_2020_Median,Jul_2021_Median,Aug_2020_Median,Aug_2021_Median,Sep_2020_Median,Sep_2021_Median,Oct_2020_Median,Oct_2021_Median,Nov_2020_Median,Nov_2021_Median,Dec_2020_Median,Dec_2021_Median,Jan_2021_sd,Feb_2021_sd,Mar_2021_sd,Apr_2021_sd,May_2021_sd,Jun_2021_sd,Jul_2020_sd,Jul_2021_sd,Aug_2020_sd,Aug_2021_sd,Sep_2020_sd,Sep_2021_sd,Oct_2020_sd,Oct_2021_sd,Nov_2020_sd,Nov_2021_sd,Dec_2020_sd,Dec_2021_sd,Jan_2020_Mean,Jul_2019_Mean,Aug_2019_Mean,Sep_2019_Mean,Oct_2019_Mean,Nov_2019_Mean,Dec_2019_Mean,Jan_2020_Median,Jul_2019_Median,Aug_2019_Median,Sep_2019_Median,Oct_2019_Median,Nov_2019_Median,Dec_2019_Median,Jan_2020_sd,Jul_2019_sd,Aug_2019_sd,Sep_2019_sd,Oct_2019_sd,Nov_2019_sd,Dec_2019_sd,Feb_2020_Mean,Mar_2020_Mean,Apr_2020_Mean,May_2020_Mean,Jun_2020_Mean,Feb_2020_Median,Mar_2020_Median,Apr_2020_Median,May_2020_Median,Jun_2020_Median,Feb_2020_sd,Mar_2020_sd,Apr_2020_sd,May_2020_sd,Jun_2020_sd
441,441,441,CA,CORRAL_6_N003,LOAD,47.49418552517985,68.95924681034482,72.34385704166667,76.19016728448275,74.61482494444445,104.85738405555554,131.36214875,47.94589,69.33159,74.397695,73.04008999999999,71.07369,90.02841000000001,91.168495,20.76472248104649,27.51537409658261,30.169508200813627,33.68514555133107,26.28310376177625,40.71070882862392,161.8078059498935,53.62557711111111,48.8884165327381,51.29481,48.46559,15.384290046399578,19.55199745538794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,442,442,CA,CORSGOLD_1_N001,LOAD,46.16822343884892,56.44498527298851,59.10488009722222,73.9298797270115,84.3567745138889,110.65725348611112,132.10592826923076,49.07135,64.39495,71.776685,77.093355,81.578495,104.4191,94.395315,23.537842480247,38.56308163667698,42.71931745421029,33.74853137089249,38.566426136150426,40.72970105473716,165.56497006615285,55.19142801388889,48.03245763392857,53.591855,50.059415,16.843263771158934,22.473131395690057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,443,443,CA,CORSGOLD_1_N003,LOAD,46.16822343884892,56.44498527298851,59.10488009722222,73.9298797270115,84.3567745138889,110.65725348611112,132.10592826923076,49.07135,64.39495,71.776685,77.093355,81.578495,104.4191,94.395315,23.537842480247,38.56308163667698,42.71931745421029,33.74853137089249,38.566426136150426,40.72970105473716,165.56497006615285,55.19142801388889,48.03245763392857,53.591855,50.059415,16.843263771158934,22.473131395690057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,444,444,CA,CORTINA_1_N106,LOAD,46.56377692086331,65.09738091954023,74.38211820833334,86.86842135057472,73.44137466666666,102.97170768055555,137.45332137820512,47.01866,65.81905499999999,71.849775,67.873795,67.29722000000001,86.142255,82.95857000000001,20.25652870740325,27.031400429458586,60.01249465993208,88.59072899967946,44.43147161301416,55.21252916669211,244.0633550195587,52.64814450000001,47.31926535714286,50.51013,47.481545,15.0816591271279,18.80755966812381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,445,445,CA,COTATI_6_N101,LOAD,50.15782930935252,70.20117004310345,78.57023627777777,95.74306057471264,77.67404075,103.2706281388889,134.77183895833335,50.09312,69.547495,77.353285,84.24285,72.73089,90.659995,91.547425,21.646990553447072,29.182853915227334,39.4318310438029,55.051028301521264,26.81930869193476,37.65753801616887,170.2466641451219,56.7460505,50.154767574404765,53.84016,49.750985,16.951016696865793,19.94935580400848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,446,446,CA,COTATI_6_N102,LOAD,50.15782930935252,70.20117004310345,78.57023627777777,95.74306057471264,77.67404075,103.2706281388889,134.77183895833335,50.09312,69.547495,77.353285,84.24285,72.73089,90.659995,91.547425,21.646990553447072,29.182853915227334,39.4318310438029,55.051028301521264,26.81930869193476,37.65753801616887,170.2466641451219,56.7460505,50.154767574404765,53.84016,49.750985,16.951016696865793,19.94935580400848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,447,447,CA,COTTLEA_2_N001,LOAD,47.38021083453237,66.4915741954023,71.54354876388888,77.89626988505748,80.57111544444444,113.720189875,135.9160119871795,47.93833,67.36363499999999,74.23655500000001,77.179385,78.249145,101.075305,93.506535,20.62253239061906,27.76075828473106,30.396239325272543,34.54376927474519,30.245198022120803,45.67631374514541,166.4442771277994,54.24010318055556,48.04075919642857,51.81849,48.23521,16.289152237109615,19.228936070328334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,448,448,CA,COTTLE_7_N001,LOAD,47.41484541007195,66.49891747126436,71.36263840277778,77.7510715229885,80.03931009722221,113.51150577777776,133.91372802884615,47.94788,67.37034,74.24367000000001,77.196675,78.20086,100.73008,93.557785,20.58030841616893,27.766879296723147,30.119374916070417,34.39189989821014,29.41798458865337,45.6276379017124,164.19529035862294,53.96131270833333,48.04356260416667,51.667465,48.232815,15.54070861966594,19.23145837207565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,449,449,CA,COTTLE_7_N002,GEN,47.41484541007195,66.49891747126436,71.36263840277778,77.7510715229885,80.03931009722221,113.51150577777776,133.91372802884615,47.94788,67.37034,74.24367000000001,77.196675,78.20086,100.73008,93.557785,20.58030841616893,27.766879296723147,30.119374916070417,34.39189989821014,29.41798458865337,45.6276379017124,164.19529035862294,53.96131270833333,48.04356260416667,51.667465,48.232815,15.54070861966594,19.23145837207565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,450,450,CA,COTWDPGE_1_N001,LOAD,45.595482633093525,65.33057097701149,67.46414875,72.1782195545977,71.4386845,98.20999686111112,120.87655216346154,46.40742,65.828105,71.05518000000001,71.19818000000001,68.09367499999999,87.83759,85.470125,20.032830074178733,27.189235196340963,27.69045774430969,31.22517383878849,24.535040016321805,32.332331686863526,143.11798278452235,52.50655269444445,46.87523796130952,50.508595,47.218985,15.182858317417914,18.969284153685617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,451,451,CA,COTWDPGE_1_N024,GEN,45.595482633093525,65.33057097701149,67.46414875,72.1782195545977,71.4386845,98.20999686111112,120.87655216346154,46.40742,65.828105,71.05518000000001,71.19818000000001,68.09367499999999,87.83759,85.470125,20.032830074178733,27.189235196340963,27.69045774430969,31.22517383878849,24.535040016321805,32.332331686863526,143.11798278452235,52.50655269444445,46.87523796130952,50.508595,47.218985,15.182858317417914,18.969284153685617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,452,452,CA,COVELO6_6_N001,LOAD,52.82497720863309,70.5628228591954,84.96628587500001,65.91833742816092,75.82598865277778,108.49577380555556,137.27759246794872,51.85545,70.22943000000001,78.72417999999999,60.90297,71.959375,93.798615,86.607215,23.202918899676995,31.910562834057213,55.06082979682763,53.33927037086552,31.767532579960285,44.79315219874637,200.06914653356677,59.87548222222222,52.53344738095238,56.35483,50.993585,18.99128391989924,21.622241041616878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,453,453,CA,COVERD_7_B1,GEN,44.79814038848921,64.53063540229886,65.197236625,62.14846372126437,70.10260766666667,89.6220576111111,119.29867719551282,45.66352,65.12867,68.895205,63.716275,67.342765,82.11391,83.7344,19.652241606053245,26.889414145340147,26.619844227541712,30.18636833866946,23.113359882450723,33.62446763315974,141.0559312074492,51.67363075,46.11785436011905,49.62448,46.27606,15.00988260009888,18.755251690222188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,454,454,CA,CPBORDER_7_B1,GEN,38.29097355395684,43.850002183908046,63.78136404166667,73.98902137931034,75.15206877777779,109.00117630555556,133.99519512820513,45.11461,56.38963,71.65207,70.66484,70.46926,94.337555,91.24226,27.250068333093814,43.45927800308931,37.63499696457944,37.71354847116268,29.690423393985935,42.84959997924381,157.06504606189498,53.599415569444446,45.8131821577381,51.919880000000006,46.97609,16.963136704115197,23.43702149316692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,455,455,CA,CPCSTCN_7_B1,GEN,47.69537185611511,68.94439846264368,73.00893320833333,77.64787932471265,76.01305616666666,107.30579084722224,133.69485354166667,48.29558,69.27233000000001,75.49893,74.30204,72.51031499999999,91.92247,91.922965,20.7529729775912,27.589199734576518,30.298147632606337,33.999705885911304,27.02475068827424,41.75405880628872,164.4892707369064,54.20541198611112,48.33204900297619,51.82134,48.386790000000005,15.523022725223475,19.27160373062744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,456,456,CA,CPELCAJN_7_B1,GEN,38.38533671942446,45.49910150862069,64.82056784722222,74.65456643678161,78.96494011111112,121.02069855555555,168.36378903846156,45.28173,57.444500000000005,71.967625,70.39645,72.538685,97.91277,103.15214,26.208069590780624,44.26996014086768,38.82074606567155,36.110138736300485,32.07271822438267,55.544077063159385,201.4992952983788,54.21936393055555,46.540524970238096,52.205275,47.86391,17.528036027774917,22.9322978323826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,457,457,CA,CPESCNDO_7_A1,GEN,44.58851061870504,64.09093524425288,66.39330598611112,71.33055864942529,75.40678105555556,106.845192875,128.3208403205128,46.28945,67.76522,70.90591,69.96749,70.98485500000001,92.372685,88.29309,21.36741357369217,32.600485017349826,32.4295337211197,30.88715029512075,29.38626983751168,42.65603371280857,157.26911886045116,53.39959836111111,44.49110985119047,51.557095,46.547045,16.911231334466574,22.618868865281623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,458,458,CA,CPESCNDO_7_B1,GEN,44.535027827338126,64.05324193965517,66.40873702777778,71.35421570402299,75.45110597222222,106.89657484722224,128.37545865384615,46.28945,67.76522,70.90591,69.97129000000001,70.98485500000001,92.372685,88.288685,21.274043770491215,32.55025180455871,32.44918946929479,30.9462035164684,29.497956784543117,42.73475762347301,157.30154870185405,53.39413230555556,44.48490568452381,51.557095,46.55408,16.903283700882046,22.58762226355821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,459,459,CA,CPLECEF_1_N001,LOAD,50.47685558273381,74.49984850574712,85.91261059722223,88.56767452586207,78.88473594444444,103.71926972222224,134.48091783653848,50.23182,73.250035,80.753875,80.05505,75.20528999999999,91.8934,91.50212,19.92912186579312,29.91172892874153,43.18397594314095,43.38410799700872,23.42396950762556,34.048144568156175,158.17552957741688,55.678911125000006,50.71370095238096,52.779375,49.53813,15.722795270222662,19.03462120151756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,460,460,CA,CPLECEF_1_N005,LOAD,50.47685558273381,74.49984850574712,85.91261059722223,88.56767452586207,78.88473594444444,103.71926972222224,134.48091783653848,50.23182,73.250035,80.753875,80.05505,75.20528999999999,91.8934,91.50212,19.92912186579312,29.91172892874153,43.18397594314095,43.38410799700872,23.42396950762556,34.048144568156175,158.17552957741688,55.678911125000006,50.71370095238096,52.779375,49.53813,15.722795270222662,19.03462120151756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,461,461,CA,CRBU38812_7_B1,GEN,45.29588818705036,64.69855933908046,67.89561529166666,68.72785300287356,68.17614558333334,83.47248940277777,114.0883871474359,46.17005,65.26468,70.79719,68.688035,64.59646000000001,78.58714499999999,81.233575,19.70904599009781,26.48785392488331,28.50281930303329,28.85387606807135,23.425370160869413,32.55107365250513,134.5527121276822,51.95010448611112,45.91595988095238,49.967795,46.47672,14.975369088501004,19.69263815493688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,462,462,CA,CRBU38812_7_B3,GEN,45.29588818705036,64.69855933908046,67.89561529166666,68.72785300287356,68.17614558333334,83.47248940277777,114.0883871474359,46.17005,65.26468,70.79719,68.688035,64.59646000000001,78.58714499999999,81.233575,19.70904599009781,26.48785392488331,28.50281930303329,28.85387606807135,23.425370160869413,32.55107365250513,134.5527121276822,51.95010448611112,45.91595988095238,49.967795,46.47672,14.975369088501004,19.69263815493688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,463,463,CA,CRCANAL_6_N001,LOAD,46.901438589928055,66.96778314655172,70.07162555555556,75.00019477011494,74.20783601388888,103.47495386111112,122.36620958333332,48.02604,67.82789,73.451085,74.69954,70.72067,92.831455,89.02864,20.71026245228687,27.394780155640145,29.19749692622024,31.24802579561432,25.53187229056409,32.40545060170394,137.2958465814333,53.81886529166667,48.50157090773809,52.01525,48.635645,15.467781468730688,19.679096672141984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,464,464,CA,CRCKTCOG_7_N001,GEN,49.52385876258992,68.14971840517242,75.93119151388889,83.21041806034482,74.00076544444444,98.87540438888888,124.46533318910257,49.15963,67.49486,74.274305,76.191875,69.95676,87.59258,86.500495,20.49088533975778,27.41463678868812,38.43119966729904,44.90875343002653,23.875888071975297,34.31769723123715,149.26291036613424,54.184347,49.21828974702381,51.329345,48.517575,15.629177645448364,18.966147840130127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,465,465,CA,CREEDGT1_7_GN001,GEN,47.103432791366906,66.34341403735633,70.6196016388889,76.3240565229885,72.41455515277778,97.18442669444444,121.67029796474358,47.54959,66.639205,72.78123,74.8682,68.792445,86.870035,86.08884,20.366601979633423,26.963585559246702,26.940085503781773,28.32581253209173,24.24166501608568,31.27368615081169,142.1453208044283,53.57824216666667,48.1173521577381,51.114965,47.922275,15.426461156059142,19.28259884435549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,466,466,CA,CREELMAN_6_N001,LOAD,41.69058352517985,50.62650625,65.22381083333333,70.97851614942529,74.78725259722222,105.13714061111112,121.2482027724359,46.39592,59.006245,71.822035,69.979725,70.51488,91.292725,82.14897500000001,24.457297834811065,40.14038995018485,37.844120353596885,33.32217291576998,31.99141669680299,46.37990626406968,175.47138809322203,55.41877241666667,45.60026358630952,53.000605,47.757155,22.01431684412721,23.90084227827498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,467,467,CA,CREELMAN_6_N004,LOAD,41.6910570647482,50.62693020114942,64.9690548611111,70.97827422413793,74.78709906944444,105.13724338888888,120.81698169871794,46.39592,59.00314,71.822035,69.979725,70.51488,91.292725,82.14897500000001,24.45759314296931,40.140789241052026,36.96052524558026,33.32290957318642,31.99157434998196,46.38007590925275,175.14240739801994,55.43929358333334,45.651751130952384,53.000605,47.759510000000006,21.96116286976649,24.04462504145584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,468,468,CA,CREELMAN_6_N014,LOAD,41.69314116546763,50.63078308908045,64.97175941666667,70.98089288793103,74.77813718055556,105.14127733333332,120.81900842948718,46.40051,59.00913,71.825615,69.98322999999999,70.51826,91.29713,82.14897500000001,24.459088454504894,40.14403006527606,36.96210726849107,33.32432492268359,31.984641863833577,46.38220651556115,175.13504033978174,55.43307069444444,45.603166145833335,53.005705000000006,47.767120000000006,21.987529590733807,23.90262436456298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,469,469,CA,CRESSEY_1_N001,LOAD,47.09762256115108,59.02922666666667,64.13692966666666,77.79270283045976,84.01458427777777,124.23079476388888,147.64526621794872,48.97541,65.7438,72.912815,77.99968,81.011775,105.375935,103.8344,22.536758274707875,38.72397671267549,40.54412469107669,40.632415768851125,36.37186741596605,66.63379015268475,193.03947307010085,55.13754020833333,48.68768375,53.017885,49.15941,16.428005499812503,20.914153845339644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,470,470,CA,CRESSEY_1_N003,GEN,47.09762256115108,59.02922666666667,64.13692966666666,77.79270283045976,84.01458427777777,124.23079476388888,147.64526621794872,48.97541,65.7438,72.912815,77.99968,81.011775,105.375935,103.8344,22.536758274707875,38.72397671267549,40.54412469107669,40.632415768851125,36.37186741596605,66.63379015268475,193.03947307010085,55.13754020833333,48.68768375,53.017885,49.15941,16.428005499812503,20.914153845339644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,471,471,CA,CRESTWD_6_N001,LOAD,34.95311307913669,39.1483070545977,56.78834376388889,63.76856216954023,70.25621381944444,97.30122718055556,102.5641553044872,40.18745,50.224915,62.493485,64.78933,67.70704,86.84398,73.91429,23.692587874475024,38.9345021183166,34.89589705136471,33.3452020996747,32.520281203387576,47.22191278415739,171.76572162473508,49.22581018055556,39.37309162202381,47.79226,41.15887,16.426642868747543,22.06270928675979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,472,472,CA,CRSTNTS_6_N001,LOAD,46.32663384172662,66.8365413505747,66.57426477777777,71.72162775862068,76.44084343055556,107.69952713888888,130.2980538301282,47.57044,69.99425,70.79888,69.980935,71.405855,92.20644,88.811725,21.47179499345184,32.21079032107111,32.01344351034883,31.35216331744472,32.39206350503444,43.941479825664345,160.71819263394647,53.11003804166667,44.57090305059524,51.277865000000006,46.377705000000006,16.80163541235411,22.624236630705997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,473,473,CA,CRUSHER_6_N001,LOAD,48.16758323741008,69.1205821408046,77.45884006944445,86.73539215517242,80.04384970833334,103.1370571111111,128.22344157051282,48.80758,68.508195,77.48092500000001,77.852395,75.93272999999999,91.1397,89.04737499999999,22.16254593479612,27.705813988609886,29.850345085423488,53.526003332176494,22.89094004015128,36.11864589535111,153.91951701656103,55.764692527777775,50.86756203869047,52.713405,49.647355000000005,15.647334647888252,18.587560814942897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,474,474,CA,CRWSLDG_6_N001,LOAD,47.28549965467626,67.96037900862069,71.326260625,78.18526762931035,72.84770645833333,97.80741563888888,124.21734963141026,47.53285,68.066735,73.31474499999999,75.7487,70.07899499999999,87.62343,86.95564,20.924342662727238,28.20237249089491,29.95395131855028,30.830455606351304,25.21908104283636,32.934248815722306,150.92327992290248,53.88646418055556,48.36272927083333,51.580485,48.545955,15.837846344509106,19.629716043777357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,475,475,CA,CRYSTLSG_6_N001,LOAD,49.117917395683456,68.91840068965517,77.30555302777778,75.33695800287357,79.60212348611111,103.03763531944443,129.00044645833333,49.24846,68.509255,77.37946,77.70127500000001,75.88553,90.8554,88.628665,20.639736822470304,27.624338613573496,30.102082143646214,95.6548314252802,23.420921990411152,35.67713098584457,153.94715283506585,55.53901473611111,50.69195007440476,52.516705,49.5102,15.593934960283336,18.70583083084356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,476,476,CA,CSCCCA_7_B2,GEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,477,477,CA,CSCGNRA1_7_N101,GEN,50.46862712230215,72.28067343390805,82.34404105555556,88.0337824137931,78.27522579166667,103.702552625,134.32364025641027,50.1597,71.67807,79.388385,79.09268,74.48451,91.5778,90.86901,19.843642803844386,28.82786676911235,36.722008297522464,44.29146403178047,23.1592568598196,34.74909631097025,158.34103038533598,56.00607125,50.57747568452381,53.170025,49.452015,15.93355841550834,18.886836803246773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,478,478,CA,CSCGNRA2_7_N101,GEN,50.46818605755396,72.26793352011494,82.27401461111111,87.90277806034483,78.266276125,103.66916236111112,134.31845546474358,50.16451,71.67807,79.388385,79.09268,74.45855499999999,91.554095,90.86901,19.842842047742877,28.82590434582653,36.60788686223647,44.21027269361223,23.15562790846908,34.743585206610035,158.34760102275942,55.99955195833333,50.57503001488095,53.170025,49.452015,15.930905648205892,18.884919716027635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,479,479,CA,CSTRVLLE_1_N001,LOAD,47.89631539568345,67.65594724137931,78.585301125,77.44860449712644,78.46264102777778,99.45052066666668,123.73965697115383,47.66482,66.97119,77.299995,75.181615,74.738945,88.60917,86.583815,26.07665476696149,26.307293972176534,24.491893783066903,29.21380123709861,20.31320882548756,30.820108302188668,144.86741887903855,52.71596306944445,47.582462098214286,50.710805,47.32958,15.41333540490712,18.46196643326585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,480,480,CA,CSTRVLLE_1_N003,GEN,47.89631539568345,67.65594724137931,78.585301125,77.44860449712644,78.46264102777778,99.45052066666668,123.73965697115383,47.66482,66.97119,77.299995,75.181615,74.738945,88.60917,86.583815,26.07665476696149,26.307293972176534,24.491893783066903,29.21380123709861,20.31320882548756,30.820108302188668,144.86741887903855,52.71596306944445,47.582462098214286,50.710805,47.32958,15.41333540490712,18.46196643326585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,481,481,CA,CSTRVLLE_1_N004,GEN,47.89631539568345,67.65594724137931,78.585301125,77.44860449712644,78.46264102777778,99.45052066666668,123.73965697115383,47.66482,66.97119,77.299995,75.181615,74.738945,88.60917,86.583815,26.07665476696149,26.307293972176534,24.491893783066903,29.21380123709861,20.31320882548756,30.820108302188668,144.86741887903855,52.71596306944445,47.582462098214286,50.710805,47.32958,15.41333540490712,18.46196643326585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,482,482,CA,CTRPKGEN_7_B1,GEN,43.013632,59.91640862068965,64.18219656944444,71.01888852011494,75.94335544444445,107.09587140277776,128.80045084935895,45.82893,63.20069,69.277735,69.28102000000001,70.91385500000001,91.20135,87.986145,22.450971100430557,32.43576237977848,32.582384227268584,31.425706714488637,30.771209793254524,44.10227553401635,158.89679278866433,52.44986275,44.46049163690476,50.681795,46.2357,16.909644563307392,22.801411301269912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
